#REF!,"Bebida isotônica, sabores variados",93.5,26,107,0.0,0.0,NA,6.4,NA,0.1,1,Tr,#REF!,Tr,9,0.7,44,13,Tr,Tr,NA,,,,,,,
#REF!,"Café, infusão 10%",97.4,9,38,0.7,0.1,NA,1.5,NA,0.4,3,10,#REF!,0.04,9,Tr,1,156,0.01,Tr,NA,,,,,,,
#REF!,"Cana, aguardente 1",,216,902,,,NA,,NA,,Tr,Tr,#REF!,Tr,Tr,Tr,3,Tr,0.06,Tr,NA,,,Tr,Tr,Tr,Tr,
#REF!,"Cana, caldo de",81.7,65,273,Tr,Tr,NA,18.2,0.1,0.1,9,12,#REF!,0.21,5,0.8,Tr,18,0.01,0.1,NA,,,Tr,Tr,0.03,Tr,2.8
#REF!,"Cerveja, pilsen 2",92.4,41,170,0.6,Tr,NA,3.3,NA,0.1,5,7,#REF!,0.01,19,Tr,4,29,Tr,Tr,NA,,,Tr,Tr,0.14,2.92,Tr
#REF!,"Chá, erva-doce, infusão 5%",99.6,1,6,0.0,0.0,NA,0.4,NA,0.0,2,1,#REF!,0.01,1,Tr,1,10,0.01,Tr,NA,,,1.23,0.23, , , 
#REF!,"Chá, mate, infusão 5%",99.3,3,11,0.0,0.1,NA,0.6,NA,0.0,1,2,#REF!,0.27,Tr,Tr,Tr,5,Tr,Tr,NA,,,0.89,Tr, , , 
#REF!,"Chá, preto, infusão 5%",99.4,2,9,0.0,0.0,NA,0.6,NA,0.0,0,1,#REF!,0.09,2,Tr,Tr,13,Tr,Tr,NA,,,3.11,0.48, , , 
#REF!,"Coco, água de",94.3,22,90,0.0,0.0,NA,5.3,0.1,0.5,19,5,#REF!,0.25,4,Tr,2,162,Tr,Tr,NA,,,0.01,Tr,Tr,Tr,2.4
#REF!,"Refrigerante, tipo água tônica",92.0,31,129,0.0,0.0,NA,8.0,NA,0.0,1,Tr,#REF!,Tr,0,Tr,8,2,Tr,Tr,NA,,,,,,,
#REF!,"Refrigerante, tipo cola",91.3,34,140,0.0,0.0,NA,8.7,NA,0.1,1,Tr,#REF!,Tr,17,Tr,7,1,Tr,Tr,NA,,,,,,,
#REF!,"Refrigerante, tipo guaraná",90.0,39,162,0.0,0.0,NA,10.0,NA,0.0,1,Tr,#REF!,Tr,Tr,Tr,9,1,Tr,Tr,NA,,,,,,,
#REF!,"Refrigerante, tipo laranja",88.2,46,191,0.0,0.0,NA,11.8,NA,0.0,2,1,#REF!,Tr,1,Tr,9,16,Tr,Tr,NA,,,,,,,
#REF!,"Refrigerante, tipo limão",89.7,40,166,0.0,0.0,NA,10.3,NA,0.0,2,1,#REF!,Tr,Tr,Tr,9,4,Tr,Tr,NA,,,,,,,